"2018-04-24T09:35:56.862-05:00","6032","1","127","0","[0.405515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45985,8.39416,1.82482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28467,5.83942,0,1.09489,3.28467,4.37956,1.82482,0,0,0,0.729927,6.56934,6.20438,2.18978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,1.45985,1.45985,0.729927,0,0,0,0,0,0,0,0,0]","[4.79243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,19.2308,26.9231,38.4615,26.9231,26.9231,26.9231,19.2308,7.69231,0,0,0,0,0,0,0,26.9231,42.3077,23.0769,0,0,3.84615,3.84615,0,0,0,0,0,3.84615,26.9231,30.7692,26.9231,11.5385,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,11.5385,0,0,0,0,15.3846,26.9231,26.9231,19.2308,11.5385,15.3846,15.3846,11.5385,0,0,0,0,0,0,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5385,15.3846,11.5385,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:35:57.858-05:00","6049","1","127","0","[0.22593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927,1.45985,0,0.364964,2.91971,4.0146,1.09489,0,0,0,0,5.83942,5.10949,1.09489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45985,1.09489,0.729927,0,0,0,0,0,0,0,0,0]","[5.79976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0769,38.4615,46.1538,57.6923,57.6923,26.9231,38.4615,53.8462,53.8462,23.0769,38.4615,42.3077,26.9231,15.3846,11.5385,3.84615,11.5385,11.5385,15.3846,3.84615,3.84615,0,0,0,0,0,23.0769,30.7692,26.9231,23.0769,11.5385,3.84615,0,0,0,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:35:58.855-05:00","6066","1","127","0","[0.167999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,0,0,2.55474,4.0146,0,0,0,0,0,5.47445,4.37956,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82482,1.45985,0.729927,0,0,0,0,0,0,0,0,0]","[1.03785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,11.5385,19.2308,26.9231,19.2308,0,3.84615,7.69231,3.84615,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2308,7.69231,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:35:59.852-05:00","6083","1","127","0","[0.205654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,2.91971,4.37956,0.364964,0,0,0,0,5.83942,7.66423,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82482,1.45985,0.729927,0,0,0,0,0,0,0,0,0]","[7.44811,0,0,0,0,0,0,0,0,0,0,0,3.84615,30.7692,26.9231,23.0769,50,57.6923,65.3846,50,38.4615,73.0769,80.7692,69.2308,26.9231,3.84615,15.3846,15.3846,19.2308,26.9231,11.5385,7.69231,7.69231,19.2308,23.0769,11.5385,0,0,0,0,7.69231,26.9231,30.7692,23.0769,7.69231,0,0,0,7.69231,11.5385,0,0,0,3.84615,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5385,19.2308,19.2308,7.69231,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:36:00.849-05:00","6100","1","127","0","[0.240412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09489,3.64964,4.74453,1.09489,0,0,0,0,6.93431,8.0292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18978,1.82482,0.729927,0,0,0,0,0,0,0,0,0]","[6.01343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,23.0769,34.6154,46.1538,50,57.6923,50,30.7692,7.69231,0,0,0,0,3.84615,19.2308,3.84615,11.5385,26.9231,38.4615,38.4615,34.6154,0,0,0,0,0,0,3.84615,7.69231,3.84615,0,3.84615,15.3846,15.3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,7.69231,3.84615,0,0,0,19.2308,38.4615,42.3077,26.9231,3.84615,7.69231,7.69231,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,23.0769,19.2308,11.5385,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:36:01.845-05:00","6117","1","127","0","[0.309929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,2.18978,0.364964,2.18978,4.0146,4.37956,1.09489,0,0,0,0,7.29927,9.12409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,2.18978,3.28467,1.82482,0,0.364964,0,0,0,0,0,0,0]","[2.86935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,0,0,0,0,0,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,15.3846,15.3846,3.84615,0,0,0,34.6154,42.3077,46.1538,46.1538,38.4615,11.5385,19.2308,15.3846,3.84615,3.84615,0,0,0,0,0,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5385,15.3846,11.5385,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:36:02.843-05:00","6134","1","127","0","[0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927,2.91971,0,2.91971,4.37956,4.74453,1.09489,0,0,0,0,7.29927,9.48905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09489,4.0146,3.28467,2.18978,0.364964,0.364964,0,0,0,0,0,0,0]","[5.92186,0,0,0,0,15.3846,30.7692,50,53.8462,50,46.1538,46.1538,46.1538,42.3077,15.3846,3.84615,7.69231,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2308,42.3077,23.0769,19.2308,7.69231,0,0,0,0,15.3846,30.7692,38.4615,38.4615,7.69231,0,7.69231,0,0,0,0,0,7.69231,11.5385,0,0,0,0,0,0,0,0,0,0,0,11.5385,23.0769,11.5385,0,0,0,0,0,3.84615,0,0,0,0,0,0,0,7.69231,0,0,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:36:03.839-05:00","6151","1","127","0","[0.431584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927,3.28467,0.364964,2.91971,4.37956,5.10949,1.09489,0,0,0,0,7.66423,9.12409,0.729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18978,5.10949,4.0146,2.55474,0.364964,0.364964,0,0,0,0,0,0,0]","[5.06715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,23.0769,11.5385,0,0,0,0,0,0,23.0769,34.6154,15.3846,11.5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2308,23.0769,11.5385,3.84615,0,23.0769,50,65.3846,76.9231,73.0769,53.8462,23.0769,15.3846,11.5385,0,7.69231,11.5385,3.84615,0,0,11.5385,7.69231,11.5385,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:36:04.836-05:00","6168","1","127","0","[0.51848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85401,1.45985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,0,0,0,0,0,0,1.45985,5.83942,0.364964,3.28467,5.83942,5.47445,0.729927,0,0,0,0,7.66423,8.75912,0.729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91971,4.37956,3.64964,2.18978,0,0.364964,0,0,0,0,0,0,0]","[1.55678,0,0,0,0,3.84615,11.5385,11.5385,3.84615,26.9231,30.7692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,23.0769,23.0769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,7.69231,3.84615,0,0,0,0,7.69231,11.5385,11.5385,0,0,0,0,0,0,0,0,7.69231,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:36:05.833-05:00","6185","1","127","0","[0.755996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82482,12.0438,2.91971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927,0,0,0,0,0,0,13.1387,17.5182,3.64964,3.28467,5.83942,6.20438,0,0,0,0,0,6.20438,7.66423,0.729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91971,4.0146,4.0146,1.82482,0,0.364964,0,0,0,0,0,0,0.364964]","[4.1514,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5385,19.2308,23.0769,15.3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9231,38.4615,34.6154,19.2308,0,0,0,0,0,0,7.69231,11.5385,11.5385,15.3846,11.5385,19.2308,15.3846,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,3.84615,19.2308,26.9231,23.0769,26.9231,30.7692,34.6154,23.0769,7.69231,11.5385,11.5385,3.84615,0,0,0,0,0,0,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:36:06.830-05:00","6202","1","127","0","[0.938478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28467,14.9635,5.47445,0,0,0,0,0,0,0,0,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82482,1.09489,0,0,0,0,0,17.5182,22.2628,9.48905,6.20438,6.56934,6.20438,0.729927,0,0,0,0,2.91971,5.83942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18978,4.74453,4.0146,1.82482,0,0.364964,0,0,0,0,0,0,0.364964]","[4.94506,0,0,0,0,0,26.9231,19.2308,3.84615,0,11.5385,15.3846,11.5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,26.9231,19.2308,3.84615,0,0,15.3846,11.5385,0,3.84615,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3846,34.6154,38.4615,26.9231,15.3846,0,0,34.6154,42.3077,53.8462,61.5385,42.3077,23.0769,30.7692,26.9231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:36:07.826-05:00","6219","1","127","0","[1.01379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83942,18.2482,5.47445,0,0,0,0,0,0,0,0,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55474,1.82482,0,0,0,0,0,18.2482,24.4526,10.9489,7.66423,9.12409,6.20438,0.729927,0,0,0,0,1.45985,1.82482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09489,5.10949,4.74453,0.729927,0.364964,0.364964,0,0,0,0,0,0,0.364964]","[5.92186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0769,26.9231,23.0769,19.2308,0,0,0,0,0,0,0,0,0,0,46.1538,65.3846,53.8462,15.3846,0,0,0,0,0,15.3846,26.9231,19.2308,0,0,0,0,0,15.3846,3.84615,0,0,3.84615,0,0,0,0,0,0,0,0,0,0,7.69231,23.0769,0,0,0,0,0,0,7.69231,15.3846,23.0769,26.9231,11.5385,0,0,26.9231,46.1538,46.1538,46.1538,30.7692,23.0769,26.9231,3.84615,0,0,0,0,0,0,7.69231,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,0,0,0,0,0,7.69231,0,0]","[]","[]","[]"
